trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
mvv-19-222-1-2-1-H-0-Mo#10-28-30,15:43:00,15:43:00,de:09184:2455:0:1,25,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-28-30,15:44:00,15:44:00,de:09184:2457:2:1,26,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-28-30,15:50:00,15:50:00,de:09184:2530:1:1,27,Fahrt endet hier,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:15:00,15:15:00,de:09162:1010:2:2,1,Höllriegelskreuth Bf. ü. Deisenhofen Bf.,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:19:00,15:19:00,de:09184:2302:0:3,2,Höllriegelskreuth (S) ü. Deisenhofen (S),0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:22:00,15:22:00,de:09184:2206:0:1,3,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:23:00,15:23:00,de:09184:2380:1:1,4,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:23:00,15:23:00,de:09184:2204:0:2,5,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:24:00,15:24:00,de:09184:2201:0:1,6,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:25:00,15:25:00,de:09184:2283:0:1,7,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:26:00,15:26:00,de:09184:2389:0:3,8,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:27:00,15:27:00,de:09184:2437:0:1,9,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:30:00,15:30:00,de:09184:2317:0:2,10,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:32:00,15:32:00,de:09184:2315:0:2,11,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:42:00,15:42:00,de:09184:2442:0:1,12,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:43:00,15:43:00,de:09184:2443:0:2,13,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:44:00,15:44:00,de:09184:2970:0:1,14,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:45:00,15:45:00,de:09184:2945:0:1,15,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:48:00,15:48:00,de:09184:3534:7:7,16,Höllriegelskreuth (S),0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:50:00,15:50:00,de:09184:2449:0:1,18,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:51:00,15:51:00,de:09184:2777:0:2,19,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:52:00,15:52:00,de:09184:2949:0:2,20,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:53:00,15:53:00,de:09184:9269:0:2,21,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,15:58:00,15:58:00,de:09184:2452:1:2,22,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,16:00:00,16:00:00,de:09184:2454:2:2,23,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,16:02:00,16:02:00,de:09184:2456:3:3,24,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,16:03:00,16:03:00,de:09184:2455:0:1,25,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,16:04:00,16:04:00,de:09184:2457:2:1,26,,0,0,,1
mvv-19-222-1-2-1-H-0-MoTuWeThFrSaSu-29-31,16:10:00,16:10:00,de:09184:2530:1:1,27,Fahrt endet hier,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:35:00,15:35:00,de:09162:1010:2:2,1,Höllriegelskreuth Bf. ü. Deisenhofen Bf.,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:39:00,15:39:00,de:09184:2302:0:3,2,Höllriegelskreuth (S) ü. Deisenhofen (S),0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:42:00,15:42:00,de:09184:2206:0:1,3,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:43:00,15:43:00,de:09184:2380:1:1,4,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:43:00,15:43:00,de:09184:2204:0:2,5,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:44:00,15:44:00,de:09184:2201:0:1,6,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:45:00,15:45:00,de:09184:2283:0:1,7,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:46:00,15:46:00,de:09184:2389:0:3,8,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:47:00,15:47:00,de:09184:2437:0:1,9,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:50:00,15:50:00,de:09184:2317:0:2,10,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,15:52:00,15:52:00,de:09184:2315:0:2,11,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:02:00,16:02:00,de:09184:2442:0:1,12,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:03:00,16:03:00,de:09184:2443:0:2,13,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:04:00,16:04:00,de:09184:2970:0:1,14,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:05:00,16:05:00,de:09184:2945:0:1,15,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:08:00,16:08:00,de:09184:3534:7:7,16,Höllriegelskreuth (S),0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:10:00,16:10:00,de:09184:2449:0:1,18,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:11:00,16:11:00,de:09184:2777:0:2,19,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:12:00,16:12:00,de:09184:2949:0:2,20,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:13:00,16:13:00,de:09184:9269:0:2,21,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:18:00,16:18:00,de:09184:2452:1:2,22,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:20:00,16:20:00,de:09184:2454:2:2,23,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:22:00,16:22:00,de:09184:2456:3:3,24,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:23:00,16:23:00,de:09184:2455:0:1,25,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:24:00,16:24:00,de:09184:2457:2:1,26,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-30-32,16:30:00,16:30:00,de:09184:2530:1:1,27,Fahrt endet hier,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,15:55:00,15:55:00,de:09162:1010:2:2,1,Höllriegelskreuth Bf. ü. Deisenhofen Bf.,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,15:59:00,15:59:00,de:09184:2302:0:3,2,Höllriegelskreuth (S) ü. Deisenhofen (S),0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,16:02:00,16:02:00,de:09184:2206:0:1,3,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,16:03:00,16:03:00,de:09184:2380:1:1,4,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,16:03:00,16:03:00,de:09184:2204:0:2,5,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,16:04:00,16:04:00,de:09184:2201:0:1,6,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,16:05:00,16:05:00,de:09184:2283:0:1,7,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,16:06:00,16:06:00,de:09184:2389:0:3,8,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,16:07:00,16:07:00,de:09184:2437:0:1,9,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,16:10:00,16:10:00,de:09184:2317:0:2,10,,0,0,,1
mvv-19-222-1-2-1-H-0-Mo#10-31-33,16:12:00,16:12:00,de:09184:2315:0:2,11,,0,0,,1
