origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km,co2_kg,airport_origin_name,airport_dest_name
Gare de Beaugency,Gare de Pornichet,Avion,47.749467,1.578984,47.289398,-2.34639,,,,airports,OurAirports,Gare de Beaugency,Gare de Pornichet,299.1453042035859,120.56229889667506,Beaugency Airfield,La Baule-Escoublac Airport
Gare de Beaugency,Gare de Pornichet,Train Longue Distance,47.7784038,1.6259389,47.2704262,-2.3448644,16:57:00,21:00:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Beaugency,Gare de Pornichet,303.4236725879091,2.4085771130028224,,
Gare de Beaugency,Gare de Saint-Nazaire,Avion,47.749467,1.578984,47.31142,-2.152634,,,,airports,OurAirports,Gare de Beaugency,Gare de Saint-Nazaire,284.3377947723009,114.59453890551384,Beaugency Airfield,Saint-Nazaire-Montoir Airport
Gare de Beaugency,Gare de Saint-Nazaire,Train Longue Distance,47.7784038,1.6259389,47.2864903,-2.211079,16:57:00,20:47:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Beaugency,Gare de Saint-Nazaire,293.1813721314846,2.3272737319797248,,
Gare de Beaugency,Gare de Saumur,Avion,47.749467,1.578984,47.256802,-0.115142,,,,airports,OurAirports,Gare de Beaugency,Gare de Saumur,138.5452115489844,88.88163156119283,Beaugency Airfield,Aérodrome de Saumur - Saint-Florent
Gare de Beaugency,Gare de Saumur,Train Longue Distance,47.7784038,1.6259389,47.2689958,-0.0714032,16:57:00,18:53:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Beaugency,Gare de Saumur,139.46681317824778,1.1070875630089307,,
Gare de Beaugency,Gare de Savenay,Avion,47.749467,1.578984,47.420833,-2.011944,,,,airports,OurAirports,Gare de Beaugency,Gare de Savenay,271.7629294260688,109.52658479373505,Beaugency Airfield,Campbon La Berthelière Airfield
Gare de Beaugency,Gare de Savenay,Train Longue Distance,47.7784038,1.6259389,47.3586008,-1.951011,16:57:00,20:32:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Beaugency,Gare de Savenay,272.3611219267663,2.162002585854671,,
Gare de Beaumont-le-Roger,Gare de Paris Saint-Lazare,Avion,49.102351,0.565882,48.962276,2.436539,,,,airports,OurAirports,Gare de Beaumont-le-Roger,Gare de Paris Saint-Lazare,137.25965323117435,88.05690063417974,Bernay-Saint-Martin Airfield,Paris-Le Bourget International Airport
Gare de Beaumont-le-Roger,Gare de Paris Saint-Lazare,Train Longue Distance,49.0741994,0.7726988,48.8762428,2.3253309,07:01:00,08:50:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Beaumont-le-Roger,Gare de Paris Saint-Lazare,115.43732443009819,0.9163414813261194,,
Gare de Bernay,Gare de Carentan,Avion,49.102351,0.565882,49.202276,-1.507983,,,,airports,OurAirports,Gare de Bernay,Gare de Carentan,151.23008544964117,97.0194248189536,Bernay-Saint-Martin Airfield,Lessay Airfield
Gare de Bernay,Gare de Carentan,Train Longue Distance Nuit,49.0871158,0.5956878,49.302483,-1.2449382,27:12:00,28:53:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bernay,Gare de Carentan,135.871910000843,1.0785512215866917,,
Gare de Bernay,Gare de Cherbourg,Avion,49.102351,0.565882,49.650101,-1.47028,,,,airports,OurAirports,Gare de Bernay,Gare de Cherbourg,159.49389178136732,102.32094755985213,Bernay-Saint-Martin Airfield,Cherbourg Manche airport
Gare de Bernay,Gare de Cherbourg,Train Longue Distance Nuit,49.0871158,0.5956878,49.6335183,-1.6214867,27:12:00,29:25:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bernay,Gare de Cherbourg,171.6726291417892,1.3627373301275227,,
Gare de Bernay,Gare de Lison,Avion,49.102351,0.565882,49.30083,-0.81183,,,,airports,OurAirports,Gare de Bernay,Gare de Lison,102.4998382272235,65.75725537199723,Bernay-Saint-Martin Airfield,Mosles Airfield
Gare de Bernay,Gare de Lison,Train Longue Distance Nuit,49.0871158,0.5956878,49.2268337,-1.0503391,27:12:00,28:40:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bernay,Gare de Lison,120.70099630863496,0.9581245086979443,,
Gare de Bernay,Gare de Paris Saint-Lazare,Avion,49.102351,0.565882,48.962276,2.436539,,,,airports,OurAirports,Gare de Bernay,Gare de Paris Saint-Lazare,137.25965323117435,88.05690063417974,Bernay-Saint-Martin Airfield,Paris-Le Bourget International Airport
Gare de Bernay,Gare de Paris Saint-Lazare,Train Longue Distance,49.0871158,0.5956878,48.8762428,2.3253309,19:28:00,21:03:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bernay,Gare de Paris Saint-Lazare,128.38102168807436,1.019088550159934,,
Gare de Bernay,Gare de Valognes,Avion,49.102351,0.565882,49.650101,-1.47028,,,,airports,OurAirports,Gare de Bernay,Gare de Valognes,159.49389178136732,102.32094755985213,Bernay-Saint-Martin Airfield,Cherbourg Manche airport
Gare de Bernay,Gare de Valognes,Train Longue Distance Nuit,49.0871158,0.5956878,49.5054544,-1.4798601,27:12:00,29:09:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bernay,Gare de Valognes,157.52773906408422,1.2504551926907004,,
Gare de Blois - Chambord,Gare de Ancenis,Avion,47.506944,1.232778,47.4081,-1.1775,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Ancenis,181.53750590306365,116.46270220251616,Chouzy-sur-Cisse Airfield,Ancenis Airfield
Gare de Blois - Chambord,Gare de Ancenis,Train Longue Distance,47.5854518,1.3237539,47.369337,-1.1777593,17:18:00,19:40:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de Ancenis,189.5211651066743,1.5044190086167806,,
Gare de Blois - Chambord,Gare de Angers Saint-Laud,Avion,47.506944,1.232778,47.565556,-0.549722,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Angers Saint-Laud,133.96850591134253,85.9455137430386,Chouzy-sur-Cisse Airfield,Soulaire Airfield
Gare de Blois - Chambord,Gare de Angers Saint-Laud,Train Longue Distance,47.5854518,1.3237539,47.4646464,-0.5567748,17:18:00,19:17:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de Angers Saint-Laud,141.83601158421044,1.1258942599554624,,
Gare de Blois - Chambord,Gare de Batz-sur-Mer,Avion,47.506944,1.232778,47.289398,-2.34639,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Batz-sur-Mer,270.4555516033589,108.99968206914752,Chouzy-sur-Cisse Airfield,La Baule-Escoublac Airport
Gare de Blois - Chambord,Gare de Batz-sur-Mer,Train Longue Distance,47.5854518,1.3237539,47.28086,-2.4788695,17:18:00,21:18:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de Batz-sur-Mer,287.9934341711524,2.286091880450608,,
Gare de Blois - Chambord,Gare de La Baule les Pins,Avion,47.506944,1.232778,47.289398,-2.34639,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de La Baule les Pins,270.4555516033589,108.99968206914752,Chouzy-sur-Cisse Airfield,La Baule-Escoublac Airport
Gare de Blois - Chambord,Gare de La Baule les Pins,Train Longue Distance,47.5854518,1.3237539,47.2834533,-2.3648905,17:18:00,21:04:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de La Baule les Pins,279.4424485986885,2.218214156976389,,
Gare de Blois - Chambord,Gare de La Baule-Escoublac,Avion,47.506944,1.232778,47.289398,-2.34639,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de La Baule-Escoublac,270.4555516033589,108.99968206914752,Chouzy-sur-Cisse Airfield,La Baule-Escoublac Airport
Gare de Blois - Chambord,Gare de La Baule-Escoublac,Train Longue Distance,47.5854518,1.3237539,47.2884613,-2.389211,17:18:00,21:09:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de La Baule-Escoublac,281.1789507720268,2.2319985112283485,,
Gare de Blois - Chambord,Gare de Le Croisic,Avion,47.506944,1.232778,47.289398,-2.34639,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Le Croisic,270.4555516033589,108.99968206914752,Chouzy-sur-Cisse Airfield,La Baule-Escoublac Airport
Gare de Blois - Chambord,Gare de Le Croisic,Train Longue Distance,47.5854518,1.3237539,47.2898903,-2.5073397,17:18:00,21:22:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de Le Croisic,289.979510648645,2.301857355528944,,
Gare de Blois - Chambord,Gare de Le Pouliguen,Avion,47.506944,1.232778,47.289398,-2.34639,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Le Pouliguen,270.4555516033589,108.99968206914752,Chouzy-sur-Cisse Airfield,La Baule-Escoublac Airport
Gare de Blois - Chambord,Gare de Le Pouliguen,Train Longue Distance,47.5854518,1.3237539,47.2825083,-2.4331287,17:18:00,21:13:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de Le Pouliguen,284.55196765932897,2.258773519279753,,
Gare de Blois - Chambord,Gare de Nantes,Avion,47.506944,1.232778,47.153198,-1.61073,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Nantes,217.86783828874903,87.80564852813012,Chouzy-sur-Cisse Airfield,Nantes Atlantique Airport
Gare de Blois - Chambord,Gare de Nantes,Train Longue Distance,47.5854518,1.3237539,47.2174913,-1.542077,17:18:00,20:06:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de Nantes,219.524010470536,1.742581595115115,,
Gare de Blois - Chambord,Gare de Pornichet,Avion,47.506944,1.232778,47.289398,-2.34639,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Pornichet,270.4555516033589,108.99968206914752,Chouzy-sur-Cisse Airfield,La Baule-Escoublac Airport
Gare de Blois - Chambord,Gare de Pornichet,Train Longue Distance,47.5854518,1.3237539,47.2704262,-2.3448644,17:18:00,21:00:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de Pornichet,278.160049726904,2.208034474732164,,
Gare de Blois - Chambord,Gare de Saint-Nazaire,Avion,47.506944,1.232778,47.31142,-2.152634,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Saint-Nazaire,255.66465896990678,103.03861902197599,Chouzy-sur-Cisse Airfield,Saint-Nazaire-Montoir Airport
Gare de Blois - Chambord,Gare de Saint-Nazaire,Train Longue Distance,47.5854518,1.3237539,47.2864903,-2.211079,17:18:00,20:47:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de Saint-Nazaire,267.9142743307845,2.1267035096377676,,
Gare de Blois - Chambord,Gare de Saumur,Avion,47.506944,1.232778,47.256802,-0.115142,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Saumur,105.22733395024582,67.50703991689785,Chouzy-sur-Cisse Airfield,Aérodrome de Saumur - Saint-Florent
Gare de Blois - Chambord,Gare de Saumur,Train Longue Distance,47.5854518,1.3237539,47.2689958,-0.0714032,17:18:00,18:53:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de Saumur,110.69243451109666,0.8786765451490853,,
Gare de Blois - Chambord,Gare de Savenay,Avion,47.506944,1.232778,47.420833,-2.011944,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Savenay,244.088347619429,98.37310467311144,Chouzy-sur-Cisse Airfield,Campbon La Berthelière Airfield
Gare de Blois - Chambord,Gare de Savenay,Train Longue Distance,47.5854518,1.3237539,47.3586008,-1.951011,17:18:00,20:32:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Blois - Chambord,Gare de Savenay,247.40892619124398,1.9639320561060944,,
Gare de Bournezeau,Gare de Langeais,Avion,46.7019,-1.37863,47.418534,0.323495,,,,airports,OurAirports,Gare de Bournezeau,Gare de Langeais,151.56648552088612,97.23523730973017,La Roche-sur-Yon Les Ajoncs Airport,Hommes Volants Ultralight Airfield
Gare de Bournezeau,Gare de Langeais,Train Longue Distance,46.6515229,-1.1783978,47.3240248,0.4097404,14:22:00,16:48:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bournezeau,Gare de Langeais,141.78193767290085,1.1254650212474868,,
Gare de Bournezeau,Gare de Saumur,Avion,46.7019,-1.37863,47.256802,-0.115142,,,,airports,OurAirports,Gare de Bournezeau,Gare de Saumur,113.99348657453474,73.13083549272511,La Roche-sur-Yon Les Ajoncs Airport,Aérodrome de Saumur - Saint-Florent
Gare de Bournezeau,Gare de Saumur,Train Longue Distance,46.6515229,-1.1783978,47.2689958,-0.0714032,14:22:00,16:26:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bournezeau,Gare de Saumur,108.49708676991699,0.8612498747796011,,
Gare de Bournezeau,Gare de Tours,Avion,46.7019,-1.37863,47.432201,0.727606,,,,airports,OurAirports,Gare de Bournezeau,Gare de Tours,178.9961891180568,114.83235800194888,La Roche-sur-Yon Les Ajoncs Airport,Tours Val de Loire Airport
Gare de Bournezeau,Gare de Tours,Train Longue Distance,46.6515229,-1.1783978,47.3898771,0.6928408,14:22:00,17:04:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bournezeau,Gare de Tours,163.88966102050063,1.300956129180734,,
Gare de Bressuire,Gare de Tours,Train Longue Distance Nuit,46.8384051,-0.4961401,47.3898771,0.6928408,05:55:00,07:36:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bressuire,Gare de Tours,108.88069707350483,0.8642949733694814,,
Gare de Brest,Gare de Auray,Avion,48.447899,-4.41854,47.723301,-2.71856,,,,airports,OurAirports,Gare de Brest,Gare de Auray,149.78503049626028,96.09237118414309,Brest Bretagne airport,Vannes-Meucon Airport
Gare de Brest,Gare de Auray,Train Longue Distance Nuit,48.3876203,-4.4803058,47.6800865,-2.9993628,05:46:00,07:43:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Auray,135.32916459634853,1.0742429085658147,,
Gare de Brest,Gare de Broons,Avion,48.447899,-4.41854,48.443351,-2.103142,,,,airports,OurAirports,Gare de Brest,Gare de Broons,170.7756565867612,109.55859692775192,Brest Bretagne airport,Dinan-Trélivan Airfield
Gare de Brest,Gare de Broons,Train Longue Distance,48.3876203,-4.4803058,48.3333985,-2.2357459,10:40:00,12:38:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Broons,165.93735854431398,1.3172107521247645,,
Gare de Brest,Gare de Caulnes,Avion,48.447899,-4.41854,48.443351,-2.103142,,,,airports,OurAirports,Gare de Brest,Gare de Caulnes,170.7756565867612,109.55859692775192,Brest Bretagne airport,Dinan-Trélivan Airfield
Gare de Brest,Gare de Caulnes,Train Longue Distance,48.3876203,-4.4803058,48.2844266,-2.1555927,10:40:00,12:45:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Caulnes,172.21421823100502,1.367036464317718,,
Gare de Brest,Gare de Guingamp,Avion,48.447899,-4.41854,48.723882,-3.027055,,,,airports,OurAirports,Gare de Brest,Gare de Guingamp,106.8505454107375,68.54838722413638,Brest Bretagne airport,Kerfot Ultralight Airfield
Gare de Brest,Gare de Guingamp,EuroNight,48.3876203,-4.4803058,48.555661,-3.143343,19:39:00,20:47:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Guingamp,100.31662573459633,0.7963133750812257,,
Gare de Brest,Gare de Lamballe,Avion,48.447899,-4.41854,48.538628,-2.853518,,,,airports,OurAirports,Gare de Brest,Gare de Lamballe,115.76449294965802,74.26699844174611,Brest Bretagne airport,Saint-Brieuc-Armor Airport
Gare de Brest,Gare de Lamballe,EuroNight,48.3876203,-4.4803058,48.4660608,-2.5115459,19:39:00,21:15:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Lamballe,145.52500813023016,1.1551775145377672,,
Gare de Brest,Gare de Lorient,Avion,48.447899,-4.41854,47.760601,-3.44,,,,airports,OurAirports,Gare de Brest,Gare de Lorient,105.45016307629845,67.6499926473566,Brest Bretagne airport,Lorient South Brittany (Bretagne Sud) Airport
Gare de Brest,Gare de Lorient,Train Longue Distance,48.3876203,-4.4803058,47.7555982,-3.3662209,07:50:00,09:28:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Lorient,108.58434775118924,0.8619425524489402,,
Gare de Brest,Gare de Montauban-de-Bretagne,Avion,48.447899,-4.41854,48.098333,-2.076389,,,,airports,OurAirports,Gare de Brest,Gare de Montauban-de-Bretagne,177.63753712332235,113.96073490746774,Brest Bretagne airport,Queneleuc Airfield
Gare de Brest,Gare de Montauban-de-Bretagne,Train Longue Distance,48.3876203,-4.4803058,48.1902428,-2.052675,10:40:00,12:56:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Montauban-de-Bretagne,180.93945967852852,1.4362974309281595,,
Gare de Brest,Gare de Montfort-sur-Meu,Avion,48.447899,-4.41854,48.098333,-2.076389,,,,airports,OurAirports,Gare de Brest,Gare de Montfort-sur-Meu,177.63753712332235,113.96073490746774,Brest Bretagne airport,Queneleuc Airfield
Gare de Brest,Gare de Montfort-sur-Meu,Train Longue Distance,48.3876203,-4.4803058,48.1388793,-1.9491409,10:40:00,13:03:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Montfort-sur-Meu,189.38701469503158,1.503354122649161,,
Gare de Brest,Gare de Nantes,Avion,48.447899,-4.41854,47.153198,-1.61073,,,,airports,OurAirports,Gare de Brest,Gare de Nantes,254.3501684540715,102.50884972177289,Brest Bretagne airport,Nantes Atlantique Airport
Gare de Brest,Gare de Nantes,Train Longue Distance,48.3876203,-4.4803058,47.2174913,-1.542077,07:50:00,11:05:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Nantes,255.09699050524605,2.0249599106306433,,
Gare de Brest,Gare de Plestan,Avion,48.447899,-4.41854,48.443351,-2.103142,,,,airports,OurAirports,Gare de Brest,Gare de Plestan,170.7756565867612,109.55859692775192,Brest Bretagne airport,Dinan-Trélivan Airfield
Gare de Brest,Gare de Plestan,Train Longue Distance,48.3876203,-4.4803058,48.4257122,-2.4424838,10:40:00,12:25:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Plestan,150.47813031863896,1.194495398469356,,
Gare de Brest,Gare de Plénée-Jugon,Avion,48.447899,-4.41854,48.443351,-2.103142,,,,airports,OurAirports,Gare de Brest,Gare de Plénée-Jugon,170.7756565867612,109.55859692775192,Brest Bretagne airport,Dinan-Trélivan Airfield
Gare de Brest,Gare de Plénée-Jugon,Train Longue Distance,48.3876203,-4.4803058,48.3766559,-2.3546105,10:40:00,12:31:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Plénée-Jugon,156.98473343471306,1.2461448140047524,,
Gare de Brest,Gare de Quédillac,Avion,48.447899,-4.41854,48.098333,-2.076389,,,,airports,OurAirports,Gare de Brest,Gare de Quédillac,177.63753712332235,113.96073490746774,Brest Bretagne airport,Queneleuc Airfield
Gare de Brest,Gare de Quédillac,Train Longue Distance,48.3876203,-4.4803058,48.2484813,-2.1452205,10:40:00,12:49:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Quédillac,173.35066631635277,1.3760575892192082,,
Gare de Brest,Gare de Redon,Avion,48.447899,-4.41854,47.699402,-2.03667,,,,airports,OurAirports,Gare de Brest,Gare de Redon,195.55029154901655,78.81117426138718,Brest Bretagne airport,Redon Bains-sur-Oust Airfield
Gare de Brest,Gare de Redon,Train Longue Distance,48.3876203,-4.4803058,47.6520047,-2.08777,07:50:00,10:23:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Redon,195.8335571106044,1.5545267763439776,,
Gare de Brest,Gare de Rennes,Avion,48.447899,-4.41854,48.0695,-1.73479,,,,airports,OurAirports,Gare de Brest,Gare de Rennes,203.0731759689774,81.84306621242115,Brest Bretagne airport,Rennes-Saint-Jacques Airport
Gare de Brest,Gare de Rennes,EuroNight,48.3876203,-4.4803058,48.1035178,-1.6727439,19:39:00,21:58:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Rennes,210.2713901975119,1.6691342953878494,,
Gare de Brest,Gare de Saint-Brieuc,Avion,48.447899,-4.41854,48.538628,-2.853518,,,,airports,OurAirports,Gare de Brest,Gare de Saint-Brieuc,115.76449294965802,74.26699844174611,Brest Bretagne airport,Saint-Brieuc-Armor Airport
Gare de Brest,Gare de Saint-Brieuc,EuroNight,48.3876203,-4.4803058,48.5075822,-2.765,19:39:00,21:04:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Saint-Brieuc,127.21282621091527,1.0098154144622453,,
Gare de Brest,Gare de Vannes,Avion,48.447899,-4.41854,47.723301,-2.71856,,,,airports,OurAirports,Gare de Brest,Gare de Vannes,149.78503049626028,96.09237118414309,Brest Bretagne airport,Vannes-Meucon Airport
Gare de Brest,Gare de Vannes,Train Longue Distance,48.3876203,-4.4803058,47.6651702,-2.75245,07:50:00,09:55:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Vannes,151.5328576379902,1.202867823930366,,
Gare de Brest,Gare de Yffiniac,Avion,48.447899,-4.41854,48.538628,-2.853518,,,,airports,OurAirports,Gare de Brest,Gare de Yffiniac,115.76449294965802,74.26699844174611,Brest Bretagne airport,Saint-Brieuc-Armor Airport
Gare de Brest,Gare de Yffiniac,Train Longue Distance,48.3876203,-4.4803058,48.4700837,-2.6524471,10:40:00,12:12:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Brest,Gare de Yffiniac,135.17363818106392,1.0730083398812855,,
Gare de Bretoncelles,Gare de Angers Maître École,Avion,48.506027,0.991064,47.565556,-0.549722,,,,airports,OurAirports,Gare de Bretoncelles,Gare de Angers Maître École,155.1078613453794,99.50715459747447,Fontaine Simon Airfield,Soulaire Airfield
Gare de Bretoncelles,Gare de Angers Maître École,Train Longue Distance Nuit,48.4327315,0.8923604,47.466953,-0.5324366,06:47:00,09:01:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretoncelles,Gare de Angers Maître École,150.96705304417296,1.1983764670646448,,
Gare de Bretoncelles,Gare de Angers Saint-Laud,Avion,48.506027,0.991064,47.565556,-0.549722,,,,airports,OurAirports,Gare de Bretoncelles,Gare de Angers Saint-Laud,155.1078613453794,99.50715459747447,Fontaine Simon Airfield,Soulaire Airfield
Gare de Bretoncelles,Gare de Angers Saint-Laud,Train Longue Distance Nuit,48.4327315,0.8923604,47.4646464,-0.5567748,06:47:00,09:05:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretoncelles,Gare de Angers Saint-Laud,152.42907944836756,1.209982032661142,,
Gare de Bretoncelles,Gare de Le Vieux Briollay,Avion,48.506027,0.991064,47.565556,-0.549722,,,,airports,OurAirports,Gare de Bretoncelles,Gare de Le Vieux Briollay,155.1078613453794,99.50715459747447,Fontaine Simon Airfield,Soulaire Airfield
Gare de Bretoncelles,Gare de Le Vieux Briollay,Train Longue Distance Nuit,48.4327315,0.8923604,47.5736883,-0.4830019,06:47:00,08:53:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretoncelles,Gare de Le Vieux Briollay,139.9775589619674,1.111141863040097,,
Gare de Bretoncelles,Gare de Morannes,Avion,48.506027,0.991064,47.7775,-0.514167,,,,airports,OurAirports,Gare de Bretoncelles,Gare de Morannes,137.9680061863285,88.51133399691656,Fontaine Simon Airfield,Solib'Ailes Airfield
Gare de Bretoncelles,Gare de Morannes,Train Longue Distance Nuit,48.4327315,0.8923604,47.7390037,-0.4181549,06:47:00,08:37:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretoncelles,Gare de Morannes,124.20030825381046,0.9859020469187475,,
Gare de Bretoncelles,Gare de Paris Montparnasse Hall 1 - 2,Train Longue Distance,48.4327315,0.8923604,48.8411711,2.3205138,07:46:00,09:36:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretoncelles,Gare de Paris Montparnasse Hall 1 - 2,114.34539804137968,0.9076737696524719,,
Gare de Bretoncelles,Gare de Sablé-sur-Sarthe,Avion,48.506027,0.991064,47.7775,-0.514167,,,,airports,OurAirports,Gare de Bretoncelles,Gare de Sablé-sur-Sarthe,137.9680061863285,88.51133399691656,Fontaine Simon Airfield,Solib'Ailes Airfield
Gare de Bretoncelles,Gare de Sablé-sur-Sarthe,Train Longue Distance Nuit,48.4327315,0.8923604,47.8417564,-0.3419969,06:47:00,08:28:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretoncelles,Gare de Sablé-sur-Sarthe,112.72813042237533,0.8948358992928154,,
Gare de Bretoncelles,Gare de Tiercé,Avion,48.506027,0.991064,47.580399,-0.412269,,,,airports,OurAirports,Gare de Bretoncelles,Gare de Tiercé,146.547199433211,94.01518854906095,Fontaine Simon Airfield,Aérodrome privé de Soucelles
Gare de Bretoncelles,Gare de Tiercé,Train Longue Distance Nuit,48.4327315,0.8923604,47.6175243,-0.4694093,06:47:00,08:49:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretoncelles,Gare de Tiercé,135.9107362573752,1.0788594244110443,,
Gare de Bretoncelles,Gare de Étriché - Châteauneuf,Avion,48.506027,0.991064,47.580399,-0.412269,,,,airports,OurAirports,Gare de Bretoncelles,Gare de Étriché - Châteauneuf,146.547199433211,94.01518854906095,Fontaine Simon Airfield,Aérodrome privé de Soucelles
Gare de Bretoncelles,Gare de Étriché - Châteauneuf,Train Longue Distance Nuit,48.4327315,0.8923604,47.6567338,-0.460868,06:47:00,08:44:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretoncelles,Gare de Étriché - Châteauneuf,132.53094504464093,1.0520306417643597,,
Gare de Bretteville - Norrey,Gare de Dol-de-Bretagne,Avion,49.17678,-0.454883,48.474167,-1.591111,,,,airports,OurAirports,Gare de Bretteville - Norrey,Gare de Dol-de-Bretagne,114.11361814716966,73.20790412655536,Caen Carpiquet airport,Le Haut des Places Airfield
Gare de Bretteville - Norrey,Gare de Dol-de-Bretagne,EuroNight,49.2034122,-0.5127396,48.5442508,-1.7505361,18:11:00,21:01:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretteville - Norrey,Gare de Dol-de-Bretagne,116.47576126856553,0.9245845929498733,,
Gare de Bretteville - Norrey,Gare de Pontchaillou,Avion,49.17678,-0.454883,48.0695,-1.73479,,,,airports,OurAirports,Gare de Bretteville - Norrey,Gare de Pontchaillou,154.94486891600232,99.40258921485902,Caen Carpiquet airport,Rennes-Saint-Jacques Airport
Gare de Bretteville - Norrey,Gare de Pontchaillou,EuroNight,49.2034122,-0.5127396,48.1186426,-1.6911174,18:11:00,21:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretteville - Norrey,Gare de Pontchaillou,148.45366114662124,1.1784251621818793,,
Gare de Bretteville - Norrey,Gare de Pontorson - Mont-Saint-Michel,Avion,49.17678,-0.454883,48.604444,-1.551667,,,,airports,OurAirports,Gare de Bretteville - Norrey,Gare de Pontorson - Mont-Saint-Michel,102.37016219930713,65.67406363403155,Caen Carpiquet airport,Mont Saint Michel Airfield
Gare de Bretteville - Norrey,Gare de Pontorson - Mont-Saint-Michel,EuroNight,49.2034122,-0.5127396,48.5527292,-1.5049304,18:11:00,20:43:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Bretteville - Norrey,Gare de Pontorson - Mont-Saint-Michel,102.4655218253448,0.8133713122495869,,
