id,ident,category,airport_name,aero_lat,aero_long,elevation_ft,continent,country_code,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
341813,IN-0227,heliport,Saily Police Training School Heliport,20.252858,73.035821,,AS,IN,IN-DH,Alok,no,,,,,,,
341814,IN-0228,heliport,Haveli Grounds Heliport,20.268076,72.984833,,AS,IN,IN-DH,Silvassa,no,,,,,,,
341816,IN-0229,heliport,CQAV Heliport,19.11263,74.740041,,AS,IN,IN-MM,Ahmednagar,no,,,,,,,
341817,IN-0230,heliport,Ahmednagar Police Heliport,19.100453,74.73498,,AS,IN,IN-MM,Ahmednagar,no,,,,,,,
341818,IN-0231,heliport,DMR Area Heliport,19.070711,74.787925,,AS,IN,IN-MM,Ahmednagar,no,,,,,,,
341819,IN-0232,heliport,ACC&S Heliport,19.084887,74.777932,,AS,IN,IN-MM,Ahmednagar,no,,,,,,,
341820,IN-0233,heliport,MIRC Heliport,19.05024,74.767188,,AS,IN,IN-MM,Wakodi,no,,,,,,,
341836,IN-0234,heliport,Mizoram University Heliport,23.732843,92.65553,,AS,IN,IN-MZ,Aizawl,no,,,,,,,
341837,IN-0235,heliport,Mualpui Helipot,23.715285,92.736057,,AS,IN,IN-MZ,Aizawl,no,,,,,,,
341838,IN-0236,heliport,Luangpawl Heliport,23.894013,92.497234,,AS,IN,IN-MZ,Mamit,no,,,,,,,
341839,IN-0237,heliport,Kawrtethawveng Heliport,23.873867,92.372788,,AS,IN,IN-MZ,Kawrtethawveng,no,,,,,,,
341840,IN-0238,heliport,Kawnpui Helipad,24.046672,92.671347,,AS,IN,IN-MZ,Kawnpui,no,,,,,,,
341841,IN-0239,heliport,Sialsuk Heliport,23.394918,92.753586,,AS,IN,IN-MZ,Sialsuk,no,,,,,,,
341842,IN-0240,heliport,Saitual Heliport,23.693488,92.978364,,AS,IN,IN-MZ,Saitual,no,,,,,,,
341843,IN-0241,heliport,Darlawn Chhimveng Heliport,24.010327,92.148375,,AS,IN,IN-MZ,Darlawn,no,,,,,,,
341844,IN-0242,heliport,Tuipuibari Heliport,23.71351,92.327704,,AS,IN,IN-MZ,Tuipuibari,no,,,,,,,
341845,IN-0243,heliport,Suangpuilawn Heliport,23.94864,93.032695,,AS,IN,IN-MZ,Suangpuilawn,no,,,,,,,
341846,IN-0244,heliport,Champhai Heliport,23.469998,93.34356,,AS,IN,IN-MZ,Champhai,no,,,,,,,
341886,IN-0245,heliport,Ghooghra Heliport Ajmer,26.509349,74.704718,,AS,IN,IN-RJ,Ghooghra,no,,,,,,,
341887,IN-0246,heliport,Pushkar Heliport,26.485927,74.543235,,AS,IN,IN-RJ,Pushkar,no,,,,,,,
341888,IN-0247,heliport,Kishanpura Goyla Heliport,26.476022,74.519229,,AS,IN,IN-RJ,Kishanpura Goyla,no,,,,,,,
341889,IN-0248,heliport,Tiloniya Heliport,26.646926,74.938877,,AS,IN,IN-RJ,Tiloniya,no,,,,,,,
341890,IN-0249,heliport,Pushkar Hotel Heliport,26.479509,74.518667,,AS,IN,IN-RJ,Kishanpura Goyla,no,,,,,,,
341891,IN-0250,heliport,Central University of Rajasthan Heliport,26.628069,75.028541,,AS,IN,IN-RJ,Bandar Seendri,no,,,,,,,
341898,IN-0251,heliport,HAL Heliport,26.21757,81.817293,,AS,IN,IN-UP,Korwa,no,,,,,,,
341899,IN-0252,heliport,Mau Heliport,25.913982,83.561476,,AS,IN,IN-UP,Mau,no,,,,,,,
341900,IN-0253,heliport,MMMUT Heliport,26.731111,83.435293,,AS,IN,IN-UP,Gorakhpur,no,,,,,,,
341901,IN-0254,heliport,Prayagraj Army Helipad,25.486483,81.850521,,AS,IN,IN-UP,Prayagraj,no,,,,,,,
341902,IN-0255,heliport,Fertilizer Colony Helipad,26.82455,83.376899,,AS,IN,IN-UP,Gorakhpur,no,,,,,,,
341912,IN-0256,heliport,Shegaon Heliport,20.779141,76.692378,,AS,IN,IN-MM,Shegaon,no,,,,,,,
341913,IN-0257,heliport,Bhokardan Heliport,20.234464,75.768429,,AS,IN,IN-MM,Bhokardan,no,,,,,,,
341914,IN-0258,heliport,ACC Heliport,21.940413,80.047809,,AS,IN,IN-MP,Lalbarra,no,,,,,,,
341915,IN-0259,heliport,BKT Heliport,17.971592,73.043761,,AS,IN,IN-MM,Narayannagar,no,,,,,,,
341970,IN-0260,heliport,Chennai Military Hospital Helipad,13.0196,80.1976,52.0,AS,IN,IN-TN,Chennai,no,,,,,,,
341972,IN-0261,heliport,Chethy Beach Helipad,9.624,76.2966,13.0,AS,IN,IN-KL,Mararikkulam North,no,,,,,,,
341973,IN-0262,heliport,Devaswam Board Pampa College Helipad,9.3235,76.5354,16.0,AS,IN,IN-KL,Nirmalapuram,no,,,,,,,
341974,IN-0263,heliport,Manjinikkara Helipad,9.2481,76.7469,55.0,AS,IN,IN-KL,Pathanamthitta,no,,,,,,,
341975,IN-0264,heliport,Kottayam Police Heliport,9.5911,76.5337,128.0,AS,IN,IN-KL,Kottayam,no,,,,,,,
341976,IN-0265,heliport,KSEB Heliport,9.7855,76.8503,515.0,AS,IN,IN-KL,Moolamattom,no,,,,,,,
341977,IN-0266,heliport,Lakeshore Hospital Helipad,9.9188,76.319,,AS,IN,IN-KL,Ernakulam,no,,,,,,,
341978,IN-0267,heliport,Sabarimala Nilakkal Heliport,9.3863,77.0102,1270.0,AS,IN,IN-KL,Perunad,no,,,,,,,
341979,IN-0268,heliport,Amrita Heliport,10.0366,76.2996,20.0,AS,IN,IN-KL,Ernakulam,no,,,,,,,
341980,IN-0269,heliport,Bolgatty / Lulu Grand Hyatt Heliport,9.9899,76.264,1.0,AS,IN,IN-KL,Ernakulam,no,,,,,,,
341981,IN-0270,heliport,Jatayu-Chipsan Aviation Heliport,8.8634,76.8661,478.0,AS,IN,IN-KL,Kollam,no,,,,,,,
341982,IN-0271,heliport,Ayiranalloor Heliport,8.9858,76.9729,586.0,AS,IN,IN-KL,Ayiranalloor,no,,,,,,,
341983,IN-0272,heliport,Chipsan-Orange Hills Heliport,9.6348,77.1308,3754.0,AS,IN,IN-KL,Pathumury,no,,,,,,,
341984,IN-0273,heliport,Prakrithisakthi Helipad,9.5293,76.9786,2726.0,AS,IN,IN-KL,Panchalimedu,no,,,,,,,
341985,IN-0274,heliport,Ottakathatla Helipad,9.6367,77.1545,3996.0,AS,IN,IN-KL,Chakkuppallam,no,,,,,,,
341986,IN-0275,heliport,Aster Hospital Helipad,10.0445,76.2767,14.0,AS,IN,IN-KL,Kochi,no,,,,,,,
342093,IN-0276,large_airport,Navi Mumbai International Airport,18.984597,73.065253,184.0,AS,IN,IN-MM,Navi Mumbai,yes,VANM,NMI,VANM,,,https://en.wikipedia.org/wiki/Navi_Mumbai_International_Airport,"D. B. Patil, new airport"
342196,IN-0278,heliport,Nyoma Heliport,33.193,78.6417,13594.0,AS,IN,IN-LA,Nyoma,no,,,,,,,
342197,IN-0279,small_airport,Chushul Airstrip,33.55493,78.72214,14213.0,AS,IN,IN-LA,Chushul,no,,,,,,,
342198,IN-0280,heliport,Tangtse Heliport,34.06786,78.13719,12851.0,AS,IN,IN-LA,Tangtse,no,,,,,,,
342199,IN-0281,heliport,Surtok Heliport,33.966779,78.418908,13944.0,AS,IN,IN-LA,Surtok,no,,,,,,,
342200,IN-0282,heliport,Man Heliport,33.85732,78.52398,14127.0,AS,IN,IN-LA,Man,no,,,,,,,
342873,IN-0283,small_airport,Therubali Aerodrome,19.34564,83.43444,830.0,AS,IN,IN-OR,Deopur,no,,,,,,,
347130,IN-0284,heliport,Aerial Bay Heliport,13.27495,93.02323,25.0,AS,IN,IN-AN,Diglipur,no,,,,,,,
347136,IN-0285,heliport,Diglipur Heliport,13.25542,93.00137,16.0,AS,IN,IN-AN,Diglipur,no,,,,,,,Diglipur Helicopter Terminal
347137,IN-0286,heliport,Mayabunder Heliport,12.91375,92.8976,3.0,AS,IN,IN-AN,Mayabunder,no,,,,,,,Mayabunder Helicopter Terminal
347138,IN-0287,heliport,Rangat Heliport,12.50765,92.96071,20.0,AS,IN,IN-AN,Rangat,no,,,,,,,
347139,IN-0288,heliport,Havelock Heliport,12.03744,92.98318,13.0,AS,IN,IN-AN,Govind Nagar,no,,,,,,,
347140,IN-0289,heliport,Neil Island Heliport,11.84177,93.01838,23.0,AS,IN,IN-AN,Lakshmanpur,no,,,,,,,
347141,IN-0290,heliport,Ross Island Heliport,11.67722,92.76022,1.0,AS,IN,IN-AN,Port Blair,no,,,,,,,
347142,IN-0291,heliport,Chidiya Tapu Heliport,11.50879,92.70187,13.0,AS,IN,IN-AN,Port Blair,no,,,,,,,
347143,IN-0292,heliport,Hut Bay Heliport,10.60307,92.53432,10.0,AS,IN,IN-AN,Kwate-tu-kwage (Hut Bay),no,,,,,,,
347144,IN-0293,seaplane_base,Hut Bay Seaplane Base,10.58975,92.55899,,AS,IN,IN-AN,Kwate-tu-kwage (Hut Bay),no,,,,,,,
347145,IN-0294,heliport,Chowra Island Heliport,8.46046,93.04432,20.0,AS,IN,IN-AN,Nancowry,no,,,,,,,
347146,IN-0295,heliport,Tarasa Dwip Island Heliport,8.30196,93.1247,60.0,AS,IN,IN-AN,Nancowry,no,,,,,,,
347147,IN-0296,heliport,Kamorta Heliport,8.03703,93.54899,20.0,AS,IN,IN-AN,Nancowry,no,,,,,,,
347148,IN-0297,heliport,Goaltekery Heliport,8.06716,93.54712,154.0,AS,IN,IN-AN,Nancowry,no,,,,,,,
347149,IN-0298,heliport,Champin Heliport,8.02424,93.54499,3.0,AS,IN,IN-AN,Nancowry,no,,,,,,,
347150,IN-0299,heliport,Katchal Heliport,7.99756,93.37938,125.0,AS,IN,IN-AN,Nancowry,no,,,,,,,
348753,IN-0300,small_airport,Viraf Airstrip,17.728462,78.700909,2010.0,AS,IN,IN-TG,Mamidiyal,no,,,,,,,
354545,IN-0301,medium_airport,Rashtrakavi Kuvempu Airport,13.858024,75.618868,2017.0,AS,IN,IN-KA,Shimoga,no,VOSH,RQY,VOSH,,https://web.archive.org/web/20240204161112/https://ksiidc.karnataka.gov.in/new-page/ShivamoggaAirport/en,https://en.wikipedia.org/wiki/Shivamogga_Airport,"Sogane, Shivamogga"
350876,IN-0302,small_airport,Nyoma Airstrip,33.16913,78.72971,13589.0,AS,IN,IN-LA,Nyoma,no,,,,,,,
350878,IN-0303,heliport,Kargil Heliport,34.5577,76.13505,9154.0,AS,IN,IN-LA,Kargil,no,,,,,,,
350879,IN-0304,heliport,Nimmoo Basgo Hydroelectric Plant Heliport,34.211296,77.185811,10289.0,AS,IN,IN-LA,Khaltsi,no,,,,,,,
350880,IN-0305,heliport,Nimmoo Heliport,34.19983,77.31903,10253.0,AS,IN,IN-LA,Nimmoo,no,,,,,,,
350881,IN-0306,heliport,Khalatse Zerthang Heliport,34.31879,76.90241,9829.0,AS,IN,IN-LA,Khalatse,no,,,,,,,"Khalsi, Khaltse"
350890,IN-0307,small_airport,Tuting Advanced Landing Ground,28.98876,94.89863,1562.0,AS,IN,IN-AR,Tuting,no,,,VETU,,,https://en.wikipedia.org/wiki/Tuting_Advanced_Landing_Ground,Tuting Airport and Heliport
354546,IN-0308,medium_airport,Itanagar Donyi Polo Hollongi Airport,26.96683,93.638792,328.0,AS,IN,IN-AR,Hollongi,yes,,HGI,VEHO,,,https://en.wikipedia.org/wiki/Itanagar_Airport,
355261,IN-0309,heliport,HeliTaxii Heliport,12.84305,77.668188,3005.0,AS,IN,IN-KA,Bengaluru,no,,,,,,,
355262,IN-0310,heliport,Chandimandir Helipad,30.73473,76.88139,1410.0,AS,IN,IN-HR,Panchkula,no,,,,,,,
355263,IN-0311,heliport,Pilani Helipad,28.349677,75.591104,974.0,AS,IN,IN-RJ,Pilani,no,,,,,,,
355265,IN-0312,heliport,ICAT Helipad,28.36925,76.87712,790.0,AS,IN,IN-HR,Gurugram,no,,,,,,,
355266,IN-0313,heliport,EON Helipad,18.545464,73.96432,1774.0,AS,IN,IN-MM,Pune,no,,,,,,,
355267,IN-0314,heliport,Ganga Helipad,11.09489,76.95603,1417.0,AS,IN,IN-TN,Coimbatore,no,,,,,,,
355268,IN-0315,heliport,RPSCL Private Helipad,27.83428,79.92742,501.0,AS,IN,IN-UP,Shahjahanpur,no,,,,,,,
355270,IN-0316,heliport,Varanasi Police Line Helipad,25.34819,82.98752,255.0,AS,IN,IN-UP,Varanasi,no,,,,,,,
356024,IN-0317,heliport,Kiari Heliport,33.47621,78.12866,12641.0,AS,IN,IN-LA,Kiari,no,,,,,,,
356025,IN-0318,heliport,Chumathang Heliport,33.36284,78.31326,13402.0,AS,IN,IN-LA,Chumathang,no,,,,,,,
356026,IN-0319,heliport,Karu Heliport,33.91257,77.74465,10961.0,AS,IN,IN-LA,Karu,no,,,,,,,
356027,IN-0320,heliport,Upshi Heliport,33.82395,77.82194,11187.0,AS,IN,IN-LA,Upshi,no,,,,,,,
356104,IN-0321,heliport,Jhakri SJVN Heliport,31.4899,77.70754,4420.0,AS,IN,IN-HP,Shimla,no,,,,,,,
356105,IN-0322,heliport,Rampur Bushahr Heliport,31.41727,77.62826,4111.0,AS,IN,IN-HP,Shimla,no,,,,,,,
356106,IN-0323,heliport,Tharu Heliport,31.3337,77.55919,6943.0,AS,IN,IN-HP,Shimla,no,,,,,,,
356107,IN-0324,heliport,Bithal Heliport,31.3534,77.49121,2874.0,AS,IN,IN-HP,Shimla,no,,,,,,,
356109,IN-0325,heliport,Kumharsain Heliport,31.33025,77.44237,4475.0,AS,IN,IN-HP,Shimla,no,,,,,,,
356110,IN-0326,heliport,Kalpa Heliport,31.5392,78.2723,7615.0,AS,IN,IN-HP,Kalpa,no,,,,,,,
356111,IN-0327,heliport,Rukling Heliport,31.6015,78.43633,8081.0,AS,IN,IN-HP,Morang,no,,,,,,,
356112,IN-0328,heliport,Pooh Heliport,31.75225,78.57191,8781.0,AS,IN,IN-HP,Pooh,no,,,,,,,
356114,IN-0329,heliport,Chango Heliport,31.96923,78.59328,10630.0,AS,IN,IN-HP,Chango,no,,,,,,,
356115,IN-0330,heliport,Kaurik Heliport,32.09448,78.67575,12231.0,AS,IN,IN-HP,Spiti,no,,,,,,,
356116,IN-0331,heliport,Khuldo Heliport,32.77295,78.98563,13980.0,AS,IN,IN-LA,Khuldo,no,,,,,,,
356118,IN-0332,heliport,Nako Heliport,31.8861,78.62787,11826.0,AS,IN,IN-HP,Nako,no,,,,,,,
356120,IN-0333,heliport,Judi Heliport,30.57862,78.45075,7232.0,AS,IN,IN-UT,Mukhem Renge,no,,,,,,,
356128,IN-0334,heliport,Jindal Heliport,20.96598,86.04235,207.0,AS,IN,IN-OR,Gadapur,no,,,,,,,
356129,IN-0335,heliport,Tata Steel Gadapur Heliport,20.96803,86.03998,201.0,AS,IN,IN-OR,Gadapur,no,,,,,,,
356130,IN-0336,heliport,Tata Steel Bamnipal Heliport,21.12438,85.92252,289.0,AS,IN,IN-OR,Bamnipal,no,,,,,,,
356131,IN-0337,heliport,Bamnipal Heliport,21.12157,85.92059,316.0,AS,IN,IN-OR,Bamnipal,no,,,,,,,
356132,IN-0338,small_airport,Birasal Airport,20.98366,85.681622,240.0,AS,IN,IN-OR,Rahani,no,,,,,,,
356133,IN-0339,heliport,NOCCi Business Park Heliport,21.495281,86.883622,62.0,AS,IN,IN-OR,Balasore,no,,,,,,,
356134,IN-0340,closed,Bhograi Heliport,21.68382,87.41512,29.0,AS,IN,IN-OR,Bhograi,no,,,,,,,
356352,IN-0341,small_airport,Mohammadabad Airport,27.316258,79.451555,,AS,IN,IN-UP,Mohammadabad,no,,,,,,,VAMH
429737,IN-0342,small_airport,Marhamtabad Airport,26.58182,79.96797,,AS,IN,IN-UP,Marhamtabad,no,,,,,,https://en.wikipedia.org/wiki/Marhamtabad_Airstrip,
429738,IN-0343,small_airport,Benti Airstrip,25.67292,81.49592,,AS,IN,IN-UP,Benti,no,,,,,,,
429739,IN-0344,closed,Naini Airfield,25.32424,81.84179,,AS,IN,IN-UP,Iradatjanj,no,,,,,,,Iradatganj
429740,IN-0345,small_airport,Andhau Airfield,25.6155,83.56064,,AS,IN,IN-UP,Biraich,no,,,,,,,
429741,IN-0346,small_airport,Bihta Air Force Station,25.59124,84.88312,194.0,AS,IN,IN-BR,Patna,no,VEBT,,,,,https://en.wikipedia.org/wiki/Bihta_Air_Force_Station,
429833,IN-0347,heliport,Gelling Heliport,29.13306,94.97873,,AS,IN,IN-AR,Gelling,no,,,,,,,
429834,IN-0348,heliport,Yingkiong Heliport,28.6393,95.0196,,AS,IN,IN-AR,Yingkiong,no,,,,,,,Siang Heliport
429835,IN-0349,heliport,Jengging Heliport,28.53862,95.06795,,AS,IN,IN-AR,Jengging,no,,,,,,,
429836,IN-0350,heliport,Boleng Heliport,28.31533,94.95583,,AS,IN,IN-AR,Boleng,no,,,,,,,
429837,IN-0351,heliport,Pangin Heliport,28.20879,95.00239,,AS,IN,IN-AR,Pangin,no,,,,,,,
429838,IN-0352,heliport,Duliajan Oil Heliport,27.36617,95.322951,,AS,IN,IN-AS,Duliajan,no,,,,,,,
429839,IN-0353,heliport,Deomali Heliport,27.195513,95.467098,,AS,IN,IN-AS,Deomali,no,,,,,,,
429842,IN-0354,heliport,Namsai Heliport,27.676474,95.853884,,AS,IN,IN-AR,Namsai,no,,,,,,,
429849,IN-0355,heliport,Nampong Heliport,27.300864,96.112883,,AS,IN,IN-AR,Nampong,no,,,,,,,
429850,IN-0356,heliport,Miao Heliport,27.492864,96.213954,,AS,IN,IN-AR,Miao,no,,,,,,,
429851,IN-0357,heliport,Nalung Heliport,27.803726,95.999887,,AS,IN,IN-AR,Nalung,no,,,,,,,
429852,IN-0358,heliport,Parsuram Kund Heliport,27.88058,96.35382,,AS,IN,IN-AR,Parsuram Kund,no,,,,,,,
429853,IN-0359,heliport,Roing Heliport,28.14626,95.83937,,AS,IN,IN-AR,Roing,no,,,,,,,
429854,IN-0360,small_airport,Dinjan Airfield,27.53606,95.2682,390.0,AS,IN,IN-AR,Baghbari Gaon,no,,,,,,https://en.wikipedia.org/wiki/Dinjan_Airfield,
429855,IN-0361,heliport,Sivasagar Heliport,26.95124,94.59869,,AS,IN,IN-AS,Rudra Sagar,no,,,,,,,
430015,IN-0362,heliport,Anachal Heliport / Southern Skies Balloonport,10.02322,77.03309,3035.0,AS,IN,IN-KL,Anachal,no,,,,,,,
3305,IN-0363,small_airport,Dhulia Airport,20.9265,74.737099,920.0,AS,IN,IN-MM,,no,,,,VA53,,,
3306,IN-0364,small_airport,Abu Road Airport,24.4942,72.781502,875.0,AS,IN,IN-RJ,,no,,,,VA74,,,
571717,IN-0365,heliport,Hisar Heliport,29.11653,75.82027,757.0,AS,IN,IN-HR,Hisar,no,,,,,,,
508627,IN-0366,heliport,Jain Irrigations Helipad,20.945389,75.551255,840.0,AS,IN,IN-MM,Jalgoan,no,,,,,,,
508628,IN-0367,small_airport,Dahod Helipad,22.874296,74.243247,860.0,AS,IN,IN-GJ,Dahod,no,,,,JLG,,,
508629,IN-0368,closed,Jabua Airstrip,22.780522,74.561697,1200.0,AS,IN,IN-MP,Kundla,no,,,,,,,
508630,IN-0369,medium_airport,Sant Gadge Baba Yavatmal Airport,20.395781,78.216272,1403.0,AS,IN,IN-MM,Yavatmal,no,,,,VA78,,https://en.wikipedia.org/wiki/Sant_Gadge_Baba_Yavatmal_Airport,
517010,IN-0370,small_airport,Gunna Ka Pura,26.65022,77.792484,791.0,AS,IN,IN-RJ,Khanpura,no,,,,,,,
517082,IN-0371,heliport,Birpur Airstrip,26.509893,87.016609,273.0,AS,IN,IN-BR,Birpur,no,,,,,,,
517157,IN-0372,heliport,Fazilka Heliport,30.394823,74.054244,586.0,AS,IN,IN-PB,Fazilka,no,,,,,,,
517212,IN-0373,small_airport,Tarpura Airfield,27.729912,75.24086,1434.0,AS,IN,IN-RJ,Dadiya,no,,,,,,,
518553,IN-0374,closed,RIAF Phaphamau,25.545166,81.88199,335.0,AS,IN,IN-UP,Phaphamau,no,,,,,,https://en.wikipedia.org/wiki/Phaphamau,
549731,IN-0375,heliport,INS Adyar Heliport,13.073189,80.290046,32.0,AS,IN,IN-TN,Chennai,no,,,,,,,
520373,IN-0376,small_airport,Utkela Airport,20.097778,83.183333,685.0,AS,IN,IN-OR,Bhawanipatna,yes,,UKE,,,,https://en.wikipedia.org/wiki/Utkela_Airport,
528562,IN-0377,heliport,Narendra Modi Stadium Heliport,23.096266,72.60104,269.0,AS,IN,IN-GJ,Ahmedabad,no,,,,,,,
555870,IN-0378,heliport,Gandhinagar Heliport,19.965882,73.809096,,AS,IN,IN-MM,Nashik,no,,,,,,,
555871,IN-0379,heliport,Gandhinagar Heliport,19.965882,73.809096,,AS,IN,IN-MM,Nashik,no,,,,,,,
571743,IN-0380,heliport,Mehna Heliport,30.233786,75.008798,676.0,AS,IN,IN-PB,Bhatinda,no,,,,,,,
32589,IN-0381,closed,Dunakonda Airport,15.8063,79.4882,472.0,AS,IN,IN-AP,Dunakonda,no,,,,,,https://en.wikipedia.org/wiki/Donakonda_Airport,"VODK, VODK"
26454,IN-0382,small_airport,Gandhinagar Airfield,19.963699,73.807602,1959.0,AS,IN,IN-MM,Nashik,no,VANR,,VANR,,,https://en.wikipedia.org/wiki/Gandhinagar_Airport,"ISK, Nashik Road Airport"
595309,IN-0383,heliport,Nilgrar Heliport,34.28701,75.32843,8953.0,AS,IN,IN-JK,Sonamarg,no,,,,,,,
595310,IN-0384,heliport,Sonamarg Heliport,34.30261,75.28678,8776.0,AS,IN,IN-JK,Sonamarg,no,,,,,,,
595311,IN-0385,heliport,Sonamarg (Namrose Resorts) Heliport,34.30778,75.27828,8694.0,AS,IN,IN-JK,Sonamarg,no,,,,,,,
595312,IN-0386,heliport,Pahalgam Heliport,34.01434,75.31333,6982.0,AS,IN,IN-JK,Pahalgam,no,,,,,,,
595420,IN-0387,heliport,Sindhu Ghat Heliport,34.082472,77.61225,10581.0,AS,IN,IN-LA,Shey,no,,,,,,,
595421,IN-0388,heliport,Army Hospital Leh Heliport,34.1608,77.56775,11293.0,AS,IN,IN-LA,Leh,no,,,,,,,
597482,IN-0389,heliport,INS Dronacharya Heliport,9.952137,76.239602,15.0,AS,IN,IN-KL,Kochi,no,,,,,,,
597483,IN-0390,small_airport,Kannur Heliport,11.862516,75.366505,24.0,AS,IN,IN-KL,Kannur,no,,,,,,,
597486,IN-0391,heliport,PRSU Heliport,21.248285,81.599843,944.0,AS,IN,IN-CT,Raipur,no,,,,,,,
597786,IN-0392,large_airport,Noida International Airport,28.179868,77.611843,644.0,AS,IN,IN-UP,Gautam Buddha Nagar,no,VIND,DXN,VIND,,https://niairport.in/,https://en.wikipedia.org/wiki/Noida_International_Airport,
598586,IN-0393,medium_airport,Maa Mahamaya Airport,22.98753,83.19612,1930.0,AS,IN,IN-CT,Ambikapur,yes,VEAP,AHA,,,https://www.aai.aero/en/node/71997,https://en.wikipedia.org/wiki/Maa_Mahamaya_Airport,"Ambikapur, Darima"
598623,IN-0394,heliport,Clement Town Heliport,30.259615,78.01434,1965.0,AS,IN,IN-UT,Clement Town,no,,,,,,,
604767,IN-0395,closed,Dholera International Airport (Under Construction),22.363316,72.308219,,AS,IN,IN-GJ,Dholera,no,,,,,,https://en.wikipedia.org/wiki/Dholera_International_Airport,
31698,IN-JGB,small_airport,Jagdalpur Airport,19.074301,82.036797,1822.0,AS,IN,IN-CT,Jagdalpur,yes,VEJR,JGB,VEJR,VEJR,,https://en.wikipedia.org/wiki/Jagdalpur_Airport,
32215,IN-RJI,small_airport,Rajouri Airport,33.377899,74.315201,3000.0,AS,IN,IN-JK,Rajouri,no,,RJI,,,,https://en.wikipedia.org/wiki/Rajouri_Airport,Rajauri
3302,IN-VA38,small_airport,Sirohi Airport,24.895099639892578,72.84590148925781,1000.0,AS,IN,IN-RJ,,no,,,VA38,VA38,,,
3304,IN-VA51,small_airport,Banswara Airport,23.589259,74.314048,700.0,AS,IN,IN-RJ,,no,,,,VA51,,,
18072,IN00,small_airport,Sutton Airport,40.5452995300293,-87.05220031738281,740.0,NA,US,US-IN,Montmorenci,no,,,IN00,IN00,,,
18073,IN01,small_airport,Kephart Field Airport,39.4861111,-86.1486111,815.0,NA,US,US-IN,Bargersville,no,,,IN01,IN01,,,
45408,IN02,seaplane_base,Hamilton Lake Seaplane Base,41.552222,-84.917222,900.0,NA,US,US-IN,Hamilton,no,,,K01F,01F,,,IN02
18074,IN03,small_airport,Alford Airpark,38.46390151977539,-87.25,500.0,NA,US,US-IN,Petersburg,no,,,IN03,IN03,,,
18076,IN05,small_airport,Stevens Farms Airport,39.66059875488281,-85.54830169677734,930.0,NA,US,US-IN,Rushville,no,,,IN05,IN05,,,
18077,IN06,heliport,Methodist Hospital Helistop,39.788828,-86.161741,815.0,NA,US,US-IN,Indianapolis,no,,,IN06,IN06,,,
18078,IN07,heliport,Hook's Heliport,39.805000305176,-86.033599853516,850.0,NA,US,US-IN,Indianapolis,no,,,,IN07,,,IN07
18079,IN08,small_airport,Shakamak Airport,39.169232,-87.189345,613.0,NA,US,US-IN,Jasonville,no,,,IN08,IN08,,,
18081,IN10,small_airport,Plummer Airport,40.97589874267578,-86.41999816894531,760.0,NA,US,US-IN,Kewanna,no,,,IN10,IN10,,,
18082,IN11,small_airport,Arrowhead Farm Airport,41.29280090332031,-86.07109832763672,825.0,NA,US,US-IN,Bourbon,no,,,IN11,IN11,,,
45411,IN12,seaplane_base,Lake Sylvan Seaplane Base,41.481944,-85.343611,916.0,NA,US,US-IN,Kendallville,no,,,,,,,
18084,IN14,small_airport,Greenridge Restricted Landing Area,38.238998,-86.019402,858.0,NA,US,US-IN,Lanesville,no,,,IN14,IN14,,,
18085,IN15,small_airport,T & T Airport,38.604875,-87.463315,550.0,NA,US,US-IN,Vincennes,no,,,IN15,IN15,,,
45414,IN16,seaplane_base,Tippecanoe Seaplane Base,41.333056,-85.7675,836.0,NA,US,US-IN,Warsaw,no,,,01B,01B,,,IN16
18086,IN17,heliport,Green County General Hospital Heliport,39.04029846191406,-87.12999725341797,542.0,NA,US,US-IN,Linton,no,,,IN17,IN17,,,
18087,IN18,small_airport,Hook Field,41.27450180053711,-84.80500030517578,790.0,NA,US,US-IN,Harlan,no,,,IN18,IN18,,,
18089,IN20,small_airport,Jungclaus Airport,39.45370101928711,-86.2802963256836,765.0,NA,US,US-IN,Martinsville,no,,,IN20,IN20,,,
18091,IN22,heliport,Berling Heliport,39.60369873046875,-86.44170379638672,800.0,NA,US,US-IN,Mooresville,no,,,IN22,IN22,,,
18092,IN23,small_airport,Zeller Elevator Company Airport,37.909229,-87.757545,378.0,NA,US,US-IN,Mount Vernon,no,,,IN23,IN23,,,
18093,IN24,heliport,Franciscan Health Michigan City Heliport,41.705897,-86.9011,635.0,NA,US,US-IN,Michigan City,no,,,IN24,IN24,,,St Anthony Hospital
18097,IN28,heliport,Community Hospital Heliport,41.549607,-87.50664,616.0,NA,US,US-IN,Munster,no,,,IN28,IN28,,,
18098,IN29,small_airport,Durflinger Airport,40.57360076904297,-87.10359954833984,747.0,NA,US,US-IN,Otterbein,no,,,IN29,IN29,,,
18099,IN30,small_airport,Hull Airport,38.402235,-87.599251,423.0,NA,US,US-IN,Patoka,no,,,IN30,IN30,,,
18100,IN31,small_airport,Hanna Airport,40.022301,-85.753891,870.0,NA,US,US-IN,Pendleton,no,,,IN31,IN31,,,"North Lakeland, Huntzinger"
18102,IN33,small_airport,Robison Airport,40.73619842529297,-86.11530303955078,735.0,NA,US,US-IN,Peru,no,,,IN33,IN33,,,
18103,IN34,small_airport,Rush Strip,40.83449935913086,-86.05220031738281,770.0,NA,US,US-IN,Peru,no,,,IN34,IN34,,,
