trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
frb-11-003I-1-1-7-R-6-Special#562-312-10,14:46:00,14:46:00,de:08311:30201:0:2,6,,0,0,2512.1
frb-11-003I-1-1-7-R-6-Special#562-312-10,14:47:00,14:47:00,de:08311:30202:0:1,7,,0,0,2869.42
frb-11-003I-1-1-7-R-6-Special#562-312-10,14:48:00,14:48:00,de:08311:30431:0:2,8,,0,0,3307.85
frb-11-003I-1-1-7-R-6-Special#562-312-10,14:50:00,14:50:00,de:08311:30432:0:2,9,,0,0,3809.34
frb-11-003I-1-1-7-R-6-Special#562-312-10,14:51:00,14:51:00,de:08311:750:1:3,10,,0,0,4352.62
frb-11-003I-1-1-7-R-6-Special#562-320-11,14:53:00,14:53:00,de:08311:30101:2:12,1,Zähringen,0,0,0.0
frb-11-003I-1-1-7-R-6-Special#562-320-11,14:55:00,14:55:00,de:08311:30102:0:2,2,,0,0,635.26
frb-11-003I-1-1-7-R-6-Special#562-320-11,14:56:00,14:56:00,de:08311:30204:0:2,3,,0,0,1089.97
frb-11-003I-1-1-7-R-6-Special#562-320-11,14:57:00,14:57:00,de:08311:30203:1:2,4,,0,0,1494.95
frb-11-003I-1-1-7-R-6-Special#562-320-11,14:59:00,14:59:00,de:08311:30200:2:4,5,,0,0,2067.08
frb-11-003I-1-1-7-R-6-Special#562-320-11,15:01:00,15:01:00,de:08311:30201:0:2,6,,0,0,2512.1
frb-11-003I-1-1-7-R-6-Special#562-320-11,15:02:00,15:02:00,de:08311:30202:0:1,7,,0,0,2869.42
frb-11-003I-1-1-7-R-6-Special#562-320-11,15:03:00,15:03:00,de:08311:30431:0:2,8,,0,0,3307.85
frb-11-003I-1-1-7-R-6-Special#562-320-11,15:05:00,15:05:00,de:08311:30432:0:2,9,,0,0,3809.34
frb-11-003I-1-1-7-R-6-Special#562-320-11,15:06:00,15:06:00,de:08311:750:1:3,10,,0,0,4352.62
frb-11-003I-1-1-7-R-6-Special#562-328-12,15:08:00,15:08:00,de:08311:30101:2:12,1,Zähringen,0,0,0.0
frb-11-003I-1-1-7-R-6-Special#562-328-12,15:10:00,15:10:00,de:08311:30102:0:2,2,,0,0,635.26
frb-11-003I-1-1-7-R-6-Special#562-328-12,15:11:00,15:11:00,de:08311:30204:0:2,3,,0,0,1089.97
frb-11-003I-1-1-7-R-6-Special#562-328-12,15:12:00,15:12:00,de:08311:30203:1:2,4,,0,0,1494.95
frb-11-003I-1-1-7-R-6-Special#562-328-12,15:14:00,15:14:00,de:08311:30200:2:4,5,,0,0,2067.08
frb-11-003I-1-1-7-R-6-Special#562-328-12,15:16:00,15:16:00,de:08311:30201:0:2,6,,0,0,2512.1
frb-11-003I-1-1-7-R-6-Special#562-328-12,15:17:00,15:17:00,de:08311:30202:0:1,7,,0,0,2869.42
frb-11-003I-1-1-7-R-6-Special#562-328-12,15:18:00,15:18:00,de:08311:30431:0:2,8,,0,0,3307.85
frb-11-003I-1-1-7-R-6-Special#562-328-12,15:20:00,15:20:00,de:08311:30432:0:2,9,,0,0,3809.34
frb-11-003I-1-1-7-R-6-Special#562-328-12,15:21:00,15:21:00,de:08311:750:1:3,10,,0,0,4352.62
frb-11-003I-1-1-7-R-6-Special#562-364-13,16:16:00,16:16:00,de:08311:30101:2:12,1,Zähringen,0,0,0.0
frb-11-003I-1-1-7-R-6-Special#562-364-13,16:18:00,16:18:00,de:08311:30102:0:2,2,,0,0,635.26
frb-11-003I-1-1-7-R-6-Special#562-364-13,16:19:00,16:19:00,de:08311:30204:0:2,3,,0,0,1089.97
frb-11-003I-1-1-7-R-6-Special#562-364-13,16:20:00,16:20:00,de:08311:30203:1:2,4,,0,0,1494.95
frb-11-003I-1-1-7-R-6-Special#562-364-13,16:22:00,16:22:00,de:08311:30200:2:4,5,,0,0,2067.08
frb-11-003I-1-1-7-R-6-Special#562-364-13,16:24:00,16:24:00,de:08311:30201:0:2,6,,0,0,2512.1
frb-11-003I-1-1-7-R-6-Special#562-364-13,16:25:00,16:25:00,de:08311:30202:0:1,7,,0,0,2869.42
frb-11-003I-1-1-7-R-6-Special#562-364-13,16:26:00,16:26:00,de:08311:30431:0:2,8,,0,0,3307.85
frb-11-003I-1-1-7-R-6-Special#562-364-13,16:28:00,16:28:00,de:08311:30432:0:2,9,,0,0,3809.34
frb-11-003I-1-1-7-R-6-Special#562-364-13,16:29:00,16:29:00,de:08311:750:1:3,10,,0,0,4352.62
frb-11-003I-1-1-7-R-6-Special#562-372-14,16:31:00,16:31:00,de:08311:30101:2:12,1,Zähringen,0,0,0.0
frb-11-003I-1-1-7-R-6-Special#562-372-14,16:33:00,16:33:00,de:08311:30102:0:2,2,,0,0,635.26
frb-11-003I-1-1-7-R-6-Special#562-372-14,16:34:00,16:34:00,de:08311:30204:0:2,3,,0,0,1089.97
frb-11-003I-1-1-7-R-6-Special#562-372-14,16:35:00,16:35:00,de:08311:30203:1:2,4,,0,0,1494.95
frb-11-003I-1-1-7-R-6-Special#562-372-14,16:37:00,16:37:00,de:08311:30200:2:4,5,,0,0,2067.08
frb-11-003I-1-1-7-R-6-Special#562-372-14,16:39:00,16:39:00,de:08311:30201:0:2,6,,0,0,2512.1
frb-11-003I-1-1-7-R-6-Special#562-372-14,16:40:00,16:40:00,de:08311:30202:0:1,7,,0,0,2869.42
frb-11-003I-1-1-7-R-6-Special#562-372-14,16:41:00,16:41:00,de:08311:30431:0:2,8,,0,0,3307.85
frb-11-003I-1-1-7-R-6-Special#562-372-14,16:43:00,16:43:00,de:08311:30432:0:2,9,,0,0,3809.34
frb-11-003I-1-1-7-R-6-Special#562-372-14,16:44:00,16:44:00,de:08311:750:1:3,10,,0,0,4352.62
frb-11-003I-1-1-7-R-6-Special#562-380-15,16:46:00,16:46:00,de:08311:30101:2:12,1,Zähringen,0,0,0.0
frb-11-003I-1-1-7-R-6-Special#562-380-15,16:48:00,16:48:00,de:08311:30102:0:2,2,,0,0,635.26
frb-11-003I-1-1-7-R-6-Special#562-380-15,16:49:00,16:49:00,de:08311:30204:0:2,3,,0,0,1089.97
frb-11-003I-1-1-7-R-6-Special#562-380-15,16:50:00,16:50:00,de:08311:30203:1:2,4,,0,0,1494.95
frb-11-003I-1-1-7-R-6-Special#562-380-15,16:52:00,16:52:00,de:08311:30200:2:4,5,,0,0,2067.08
frb-11-003I-1-1-7-R-6-Special#562-380-15,16:54:00,16:54:00,de:08311:30201:0:2,6,,0,0,2512.1
frb-11-003I-1-1-7-R-6-Special#562-380-15,16:55:00,16:55:00,de:08311:30202:0:1,7,,0,0,2869.42
frb-11-003I-1-1-7-R-6-Special#562-380-15,16:56:00,16:56:00,de:08311:30431:0:2,8,,0,0,3307.85
