trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:36:00,15:37:00,de:08212:89:3:1,2,,0,0,339.5
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:38:00,15:38:00,de:08212:98:2:2,3,,0,0,638.5
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:39:00,15:40:00,de:08212:74:92:2,4,,0,0,1097.67
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:40:00,15:41:00,de:08212:1013:94:4,5,,0,0,1531.95
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:42:00,15:42:00,de:08212:1012:94:4,6,,0,0,1857.78
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:43:00,15:44:00,de:08212:1011:94:4,7,,0,0,2213.02
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:45:00,15:45:00,de:08212:1002:92:2,8,,0,0,2779.34
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:46:00,15:47:00,de:08212:1001:92:2,9,,0,0,3267.63
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:48:00,15:48:00,de:08212:6:2:4,10,,0,0,3861.88
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:49:00,15:50:00,de:08212:7:4:4,11,,0,0,4465.7
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:51:00,15:51:00,de:08212:9:2:4,12,,0,0,5116.69
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:52:00,15:53:00,de:08212:10:2:4,13,,0,0,6165.07
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:54:00,15:55:00,de:08212:802:11:11,14,,0,0,6702.41
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,15:58:00,15:58:00,de:08212:1521:3:2,16,,0,0,9121.8
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:01:00,16:01:00,de:08215:1526:1:1,18,,0,0,12289.19
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:05:00,16:05:00,de:08215:1530:2:2,19,,0,0,16548.93
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:06:00,16:06:00,de:08215:1531:2:2,20,,0,0,17049.64
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:09:00,16:09:00,de:08215:1541:2:2,21,,0,0,19610.78
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:10:00,16:10:00,de:08215:1543:1:1,22,,0,0,20050.19
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:13:00,16:13:00,de:08215:1548:1:1,23,,0,0,23003.51
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:15:00,16:16:00,de:08215:1550:1:1,24,,0,0,25356.7
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:17:00,16:21:00,de:08215:1551:1:1,25,,0,0,26826.25
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:22:00,16:22:00,de:08215:1553:1:1,26,,0,0,27642.53
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:23:00,16:23:00,de:08215:1554:1:1,27,,0,0,28259.14
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:25:00,16:25:00,de:08215:1555:1:1,28,,0,0,28973.62
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:26:00,16:26:00,de:08215:1556:1:1,29,,0,0,29706.98
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:28:00,16:28:00,de:08215:1557:1:2,30,,0,0,30658.8
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:30:00,16:30:00,de:08215:32831:6:2,31,,0,0,32016.18
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:32:00,16:33:00,de:08215:32617:2:2,32,,0,0,34767.99
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:35:00,16:36:00,de:08215:1561:1:1,33,,0,0,37596.05
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:37:00,16:40:00,de:08215:32092:2:2,34,,0,0,38322.73
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:42:00,16:43:00,de:08215:32618:1:1,35,,0,0,41516.54
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:45:00,16:46:00,de:08215:32093:1:1,36,,0,0,44538.76
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:50:00,16:50:00,de:08125:1110:90:2,37,,0,0,49504.86
kvv-22-304E-1-1-169-R-56-Special#2353-1378-434,16:52:00,16:52:00,de:08125:5404:1:1,38,,0,0,50318.13
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:35:00,15:35:00,de:08212:1201:3:2,1,,0,0,0.0
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:36:00,15:37:00,de:08212:89:3:1,2,,0,0,339.5
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:38:00,15:38:00,de:08212:98:2:2,3,,0,0,638.5
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:39:00,15:40:00,de:08212:74:92:2,4,,0,0,1097.67
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:40:00,15:41:00,de:08212:1013:94:4,5,,0,0,1531.95
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:42:00,15:42:00,de:08212:1012:94:4,6,,0,0,1857.78
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:43:00,15:44:00,de:08212:1011:94:4,7,,0,0,2213.02
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:45:00,15:45:00,de:08212:1002:92:2,8,,0,0,2779.34
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:46:00,15:47:00,de:08212:1001:92:2,9,,0,0,3267.63
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:48:00,15:48:00,de:08212:6:2:4,10,,0,0,3861.88
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:49:00,15:50:00,de:08212:7:4:4,11,,0,0,4465.7
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:51:00,15:51:00,de:08212:9:2:4,12,,0,0,5116.69
kvv-22-304E-1-2-169-R-57-Special#2455-1381-435,15:52:00,15:53:00,de:08212:10:2:4,13,,0,0,6165.07
