trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,19:56:00,19:56:00,de:08225:6104:0:RiW,8,,0,0,3738.66
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,19:56:00,19:56:00,de:08225:127:0:1,9,,1,1,4377.19
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,19:56:00,19:56:00,de:08225:254:0:1,10,,1,1,4680.0
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,19:56:00,19:56:00,de:08225:126:0:1,11,,1,1,4965.74
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,19:56:00,19:56:00,de:08225:6901:0:1,12,,1,1,5244.44
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,19:57:00,19:57:00,de:08225:123:0:1,13,,1,1,5588.01
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,19:57:00,19:57:00,de:08225:6900:0:1,14,,1,1,5943.62
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,19:57:00,19:57:00,de:08225:122:0:1,15,,1,1,6311.81
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,19:59:00,19:59:00,de:08225:129:0:RiN,16,,1,1,6582.85
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,20:04:00,20:04:00,de:08225:13:0:RiN,17,,0,0,8440.02
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,20:04:00,20:04:00,de:08225:118:0:RiN,18,,0,0,12486.8
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,20:39:00,20:39:00,de:08225:1425:0:RiN,19,,1,1,24600.75
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,20:39:00,20:39:00,de:08225:6761:0:1,20,,1,1,24788.2
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,20:41:00,20:41:00,de:08225:1427:0:RiW,21,,0,0,27834.69
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,20:45:00,20:45:00,de:08225:4788:0:RiW,22,,1,1,33312.76
vrn-62-842-1-1-3-H-3-Special#3-89420008-12,20:46:00,20:46:00,de:08225:9187:0:RiW,23,,1,1,33963.28
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:31:00,12:31:00,de:08225:115:0:RiS,1,,0,1,0.0
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:32:00,12:32:00,de:08225:118:0:RiS,2,,0,1,232.32
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:37:00,12:37:00,de:08225:13:0:RiN,3,,0,0,4260.43
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:38:00,12:38:00,de:08225:129:0:RiS,4,,1,1,6130.25
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:38:00,12:38:00,de:08225:122:0:1,5,,1,1,6389.14
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:38:00,12:38:00,de:08225:6900:0:1,6,,1,1,6757.33
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:39:00,12:39:00,de:08225:123:0:1,7,,1,1,7112.94
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:39:00,12:39:00,de:08225:6901:0:1,8,,1,1,7456.51
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:39:00,12:39:00,de:08225:126:0:1,9,,1,1,7735.21
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:39:00,12:39:00,de:08225:254:0:1,10,,1,1,8020.95
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:39:00,12:39:00,de:08225:127:0:1,11,,1,1,8323.77
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:39:00,12:39:00,de:08225:6104:0:RiO,12,,0,0,8970.62
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:40:00,12:40:00,de:08225:7528:0:RiO,13,,0,0,9452.7
vrn-62-842-1-1-8-R-2-Special#11-8-13,12:42:00,12:42:00,de:08225:6106:0:RiN,14,,0,0,9764.71
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:02:00,10:02:00,de:08225:9187:0:RiO,1,,1,1,0.0
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:02:00,10:02:00,de:08225:4769:0:1,2,,1,1,479.19
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:03:00,10:03:00,de:08225:9188:0:1,3,,1,1,1047.6
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:06:00,10:06:00,de:08225:2767:0:RiW,4,,1,1,8401.41
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:07:00,10:07:00,de:08225:1427:0:RiW,5,,1,1,9192.7
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:08:00,10:08:00,de:08225:6761:0:1,6,,1,1,12239.2
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:09:00,10:09:00,de:08225:1425:0:RiS,7,,1,1,12438.82
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:10:00,10:10:00,de:08225:1422:0:RiW,8,,1,1,16279.75
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:10:00,10:10:00,de:08225:1423:0:RiW,9,,1,1,17065.12
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:11:00,10:11:00,de:08225:1420:0:RiS,10,,1,1,18471.08
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:11:00,10:11:00,de:08225:1419:0:RiS,11,,1,1,18895.65
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:11:00,10:11:00,de:08225:1418:0:RiS,12,,1,1,19237.5
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:12:00,10:12:00,de:08225:1416:0:RiS,13,,1,1,20940.79
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:13:00,10:13:00,de:08225:1415:0:RiS,14,,1,1,21683.34
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:13:00,10:13:00,de:08225:1414:0:RiW,15,,1,1,22568.51
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:15:00,10:15:00,de:08225:1409:0:RiS,16,,1,1,24425.52
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:15:00,10:15:00,de:08225:1410:0:RiW,17,,1,1,24980.11
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:16:00,10:16:00,de:08225:1411:0:RiW,18,,1,1,25535.25
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:16:00,10:16:00,de:08225:114:0:RiW,19,,1,1,26840.22
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:20:00,10:20:00,de:08225:115:0:RiS,20,,1,1,28567.75
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:21:00,10:21:00,de:08225:118:0:RiS,21,,1,1,28800.08
vrn-62-842-1-1-4-R-0-Special#10-9-14,10:26:00,10:26:00,de:08225:13:0:RiN,22,,0,0,32828.19
