trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:18:00,19:18:00,de:08127:21024:0:1,2,,0,1,566.02
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:20:00,19:20:00,de:08127:21000:4:4,3,,0,1,1558.58
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:22:00,19:22:00,de:08127:20018:0:1,4,,0,1,2577.84
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:24:00,19:24:00,de:08127:20046:0:1,5,,0,0,3629.01
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:26:00,19:26:00,de:08127:20047:0:1,6,,0,0,6710.16
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:29:00,19:29:00,de:08127:20093:0:2,7,,0,0,10727.97
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:30:00,19:30:00,de:08127:20090:0:2,8,,0,0,12397.69
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:32:00,19:32:00,de:08127:20048:0:1,9,,0,0,16994.06
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:33:00,19:33:00,de:08127:20050:0:1,10,,0,0,17409.36
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:34:00,19:34:00,de:08127:20051:0:1,11,,0,0,18723.56
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:36:00,19:36:00,de:08127:20055:0:1,12,,0,0,22420.74
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:40:00,19:40:00,de:08127:20059:0:1,13,,0,0,25962.25
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:42:00,19:42:00,de:08127:20056:0:2,14,,0,0,29204.49
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:44:00,19:44:00,de:08127:52171:0:1,15,,0,0,31062.11
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:46:00,19:46:00,de:08127:20062:0:1,16,,0,0,33876.26
vsh-1-R26-1-1-3-H-4-Special#20-15-19,19:48:00,19:48:00,de:08127:20842:0:1,17,,0,0,37012.65
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:16:00,07:16:00,de:08127:20013:2:11,1,,0,0,0.0
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:18:00,07:18:00,de:08127:21024:0:1,2,,0,1,566.02
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:20:00,07:20:00,de:08127:21000:4:4,3,,0,1,1558.58
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:22:00,07:22:00,de:08127:20018:0:1,4,,0,1,2577.84
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:24:00,07:24:00,de:08127:20046:0:1,5,,0,0,3629.01
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:26:00,07:26:00,de:08127:20047:0:1,6,,0,0,6710.16
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:29:00,07:29:00,de:08127:20093:0:2,7,,0,0,10727.97
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:30:00,07:30:00,de:08127:20090:0:2,8,,0,0,12397.69
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:32:00,07:32:00,de:08127:20048:0:1,9,,0,0,16994.06
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:33:00,07:33:00,de:08127:20050:0:1,10,,0,0,17409.36
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:34:00,07:34:00,de:08127:20051:0:1,11,,0,0,18723.56
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:36:00,07:36:00,de:08127:20055:0:1,12,,0,0,22420.74
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:40:00,07:40:00,de:08127:20059:0:1,13,,0,0,25962.25
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:42:00,07:42:00,de:08127:20056:0:2,14,,0,0,29204.49
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:44:00,07:44:00,de:08127:52171:0:1,15,,0,0,31062.11
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:46:00,07:46:00,de:08127:20062:0:1,16,,0,0,33876.26
vsh-1-R26-1-1-3-H-4-Special#20-9-20,07:48:00,07:48:00,de:08127:20842:0:1,17,,0,0,37012.65
vsh-1-R43-1-1-2-H-1-Special#20-7-1,19:54:00,19:54:00,de:08127:20150:0:1,1,,0,0,0.0
vsh-1-R43-1-1-2-H-1-Special#20-7-1,19:56:00,19:56:00,de:08127:20153:0:1,2,,0,1,1569.73
vsh-1-R43-1-1-2-H-1-Special#20-7-1,19:57:00,19:57:00,de:08127:20154:0:1,3,,0,1,1735.47
vsh-1-R43-1-1-2-H-1-Special#20-7-1,19:58:00,19:58:00,de:08127:20156:0:1,4,,0,1,2380.49
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:00:00,20:00:00,de:08127:30172:0:2,5,,0,0,3423.49
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:01:00,20:01:00,de:08127:20166:0:1,6,,0,0,3979.37
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:02:00,20:02:00,de:08127:20171:0:1,7,,0,0,4333.83
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:03:00,20:03:00,de:08127:20176:0:1,8,,1,0,5811.13
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:03:00,20:03:00,de:08127:20165:0:1,9,,1,0,6442.21
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:04:00,20:04:00,de:08127:20173:0:1,10,,0,0,7461.75
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:06:00,20:06:00,de:08127:20845:0:2,11,,0,0,8129.82
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:08:00,20:08:00,de:08127:20175:0:2,12,,0,0,8626.55
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:10:00,20:10:00,de:08127:20170:0:3,13,,1,0,9766.65
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:12:00,20:12:00,de:08127:20169:0:2,14,,0,0,10390.8
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:14:00,20:14:00,de:08127:20172:0:2,15,,0,0,12237.1
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:16:00,20:16:00,de:08127:20156:0:2,16,,1,0,13209.88
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:18:00,20:18:00,de:08127:20154:0:2,17,,1,0,13842.71
vsh-1-R43-1-1-2-H-1-Special#20-7-1,20:24:00,20:24:00,de:08127:20150:0:1,18,,0,0,15229.37
vsh-1-R43-1-1-2-H-1-Special#3-1-2,20:54:00,20:54:00,de:08127:20150:0:1,1,,0,0,0.0
vsh-1-R43-1-1-2-H-1-Special#3-1-2,20:56:00,20:56:00,de:08127:20153:0:1,2,,0,1,1569.73
vsh-1-R43-1-1-2-H-1-Special#3-1-2,20:57:00,20:57:00,de:08127:20154:0:1,3,,0,1,1735.47
vsh-1-R43-1-1-2-H-1-Special#3-1-2,20:58:00,20:58:00,de:08127:20156:0:1,4,,0,1,2380.49
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:00:00,21:00:00,de:08127:30172:0:2,5,,0,0,3423.49
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:01:00,21:01:00,de:08127:20166:0:1,6,,0,0,3979.37
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:02:00,21:02:00,de:08127:20171:0:1,7,,0,0,4333.83
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:03:00,21:03:00,de:08127:20176:0:1,8,,1,0,5811.13
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:03:00,21:03:00,de:08127:20165:0:1,9,,1,0,6442.21
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:04:00,21:04:00,de:08127:20173:0:1,10,,0,0,7461.75
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:06:00,21:06:00,de:08127:20845:0:2,11,,0,0,8129.82
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:08:00,21:08:00,de:08127:20175:0:2,12,,0,0,8626.55
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:10:00,21:10:00,de:08127:20170:0:3,13,,1,0,9766.65
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:12:00,21:12:00,de:08127:20169:0:2,14,,0,0,10390.8
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:14:00,21:14:00,de:08127:20172:0:2,15,,0,0,12237.1
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:16:00,21:16:00,de:08127:20156:0:2,16,,1,0,13209.88
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:18:00,21:18:00,de:08127:20154:0:2,17,,1,0,13842.71
vsh-1-R43-1-1-2-H-1-Special#3-1-2,21:24:00,21:24:00,de:08127:20150:0:1,18,,0,0,15229.37
vsh-1-R43-1-1-2-H-1-Special#110-2-3,21:54:00,21:54:00,de:08127:20150:0:1,1,,0,0,0.0
vsh-1-R43-1-1-2-H-1-Special#110-2-3,21:56:00,21:56:00,de:08127:20153:0:1,2,,0,1,1569.73
vsh-1-R43-1-1-2-H-1-Special#110-2-3,21:57:00,21:57:00,de:08127:20154:0:1,3,,0,1,1735.47
vsh-1-R43-1-1-2-H-1-Special#110-2-3,21:58:00,21:58:00,de:08127:20156:0:1,4,,0,1,2380.49
vsh-1-R43-1-1-2-H-1-Special#110-2-3,22:00:00,22:00:00,de:08127:30172:0:2,5,,0,0,3423.49
